account_id,industry,plan_tier,mrr,tenure_months,seats_purchased,active_seats_last_30d,logins_last_30d,features_adopted,avg_session_min,support_tickets_last_90d,unresolved_tickets,avg_resolution_days,nps_last_survey,churned
ACC103866,Asset Mgmt,Growth,2250.0,39,16,6,28,6,16.3,2,1,5.7,4.0,0
ACC103867,Corporate Treasury,Starter,447.0,27,10,5,5,2,11.9,1,1,10.2,2.0,0
ACC103868,Corporate Treasury,Growth,2388.0,56,30,27,25,10,30.0,3,0,1.9,9.0,0
ACC103869,Corporate Treasury,Growth,3235.0,46,12,11,33,7,30.3,4,0,6.8,6.0,0
ACC103870,Banking,Starter,516.0,12,7,6,15,9,42.3,3,0,7.2,9.0,0
ACC103871,Corporate Treasury,Starter,514.0,33,10,8,30,9,33.1,5,1,4.8,8.0,0
ACC103872,Banking,Starter,593.0,54,5,2,13,4,22.7,5,0,7.8,4.0,0
ACC103873,Brokerage,Starter,403.0,17,13,13,41,9,30.1,3,1,4.1,9.0,0
ACC103874,Brokerage,Enterprise,11319.0,32,114,65,19,6,25.2,1,1,7.2,5.0,0
ACC103875,Insurance,Growth,2712.0,45,44,27,27,6,19.7,2,1,8.3,3.0,1
ACC103876,Corporate Treasury,Starter,646.0,17,8,4,21,6,27.9,3,1,8.8,5.0,0
ACC103877,Banking,Enterprise,9512.0,31,262,146,20,8,36.8,4,0,3.7,9.0,0
ACC103878,Brokerage,Starter,486.0,33,12,12,23,11,41.6,2,0,2.1,8.0,0
ACC103879,Asset Mgmt,Growth,3108.0,11,45,29,33,10,41.1,3,1,6.5,6.0,0
ACC103880,Asset Mgmt,Growth,2838.0,11,22,6,3,2,14.1,4,1,11.4,0.0,0
ACC103881,Corporate Treasury,Enterprise,12819.0,34,264,199,19,7,26.2,5,1,6.7,5.0,0
ACC103882,Brokerage,Growth,2136.0,11,55,52,30,9,40.8,7,2,6.3,8.0,1
ACC103883,Insurance,Growth,2031.0,56,42,39,27,8,28.0,4,0,0.9,8.0,0
ACC103884,Insurance,Enterprise,11094.0,31,185,99,11,3,8.6,5,1,10.5,2.0,0
ACC103885,Insurance,Starter,427.0,42,5,3,41,8,28.3,3,1,10.1,9.0,0
ACC103886,Asset Mgmt,Enterprise,14221.0,24,136,97,17,8,35.1,2,0,5.4,8.0,0
ACC103887,Insurance,Enterprise,13589.0,18,294,169,47,9,34.3,1,0,4.7,9.0,0
ACC103888,Brokerage,Enterprise,14413.0,29,198,89,22,6,24.3,4,1,6.6,6.0,0
ACC103889,Asset Mgmt,Starter,401.0,42,5,5,48,11,39.7,6,1,1.1,8.0,0
ACC103890,Corporate Treasury,Starter,443.0,24,7,5,20,5,23.7,4,0,6.6,7.0,0
ACC103891,Corporate Treasury,Growth,2903.0,17,26,10,8,3,21.6,2,1,11.0,5.0,0
ACC103892,Brokerage,Growth,1995.0,9,43,34,48,11,50.7,3,0,3.6,10.0,0
ACC103893,Corporate Treasury,Growth,1968.0,33,45,35,25,5,18.5,6,1,5.7,7.0,0
ACC103894,Brokerage,Enterprise,11158.0,41,131,40,3,1,12.2,2,0,10.1,5.0,0
ACC103895,Corporate Treasury,Growth,2030.0,32,44,17,14,3,16.5,4,1,8.1,4.0,0
ACC103896,Brokerage,Starter,374.0,16,10,4,8,4,12.5,5,4,8.9,1.0,1
ACC103897,Corporate Treasury,Growth,2219.0,15,41,24,31,6,28.8,4,1,6.3,3.0,1
ACC103898,Brokerage,Starter,613.0,23,9,4,25,5,31.5,3,1,7.5,5.0,0
ACC103899,Brokerage,Starter,367.0,21,8,7,39,8,29.6,2,0,2.8,6.0,0
ACC103900,Brokerage,Starter,520.0,13,12,8,38,10,37.4,3,1,6.9,7.0,0
ACC103901,Insurance,Enterprise,12454.0,56,268,217,48,11,32.7,3,1,3.7,9.0,0
ACC103902,Corporate Treasury,Growth,2546.0,20,11,7,29,8,30.4,6,2,4.5,6.0,0
ACC103903,Brokerage,Growth,2508.0,15,55,25,16,5,21.7,0,0,6.4,5.0,0
ACC103904,Asset Mgmt,Starter,355.0,36,7,4,33,7,37.9,5,0,5.5,7.0,0
ACC103905,Banking,Growth,1821.0,48,14,8,14,6,20.3,4,0,9.4,3.0,1
ACC103906,Brokerage,Enterprise,12081.0,28,177,142,50,11,46.5,1,0,5.9,10.0,0
ACC103907,Corporate Treasury,Enterprise,15372.0,40,262,101,19,6,26.4,2,0,5.8,4.0,0
ACC103908,Insurance,Growth,2362.0,6,30,17,7,3,25.0,4,1,8.9,3.0,1
ACC103909,Corporate Treasury,Enterprise,11801.0,32,208,100,17,5,22.4,1,0,4.5,4.0,1
ACC103910,Banking,Growth,3223.0,4,37,29,26,7,27.9,3,2,3.0,7.0,0
ACC103911,Insurance,Growth,2919.0,9,20,14,10,4,23.9,2,0,8.6,4.0,0
ACC103912,Asset Mgmt,Enterprise,13945.0,35,64,20,18,4,22.1,0,0,7.7,6.0,0
ACC103913,Asset Mgmt,Starter,501.0,13,12,4,10,3,21.2,4,0,8.4,3.0,1
ACC103914,Brokerage,Starter,619.0,3,4,2,19,5,23.8,1,1,7.0,2.0,1
ACC103915,Insurance,Starter,524.0,11,4,3,11,5,13.8,3,1,8.6,5.0,1
ACC103916,Banking,Growth,2735.0,46,55,39,15,8,33.8,2,1,5.7,6.0,0
ACC103917,Asset Mgmt,Growth,2931.0,35,38,16,8,4,20.2,3,0,10.9,0.0,1
ACC103918,Asset Mgmt,Growth,2360.0,23,25,11,17,8,27.0,3,0,10.8,6.0,0
ACC103919,Brokerage,Growth,3180.0,58,28,10,25,6,26.2,3,2,4.9,6.0,0
ACC103920,Asset Mgmt,Starter,646.0,23,3,2,27,8,23.2,3,1,2.7,8.0,0
ACC103921,Asset Mgmt,Enterprise,12627.0,52,278,266,44,10,41.1,2,0,6.5,10.0,0
ACC103922,Asset Mgmt,Starter,417.0,21,7,4,33,8,35.2,3,0,5.2,7.0,0
ACC103923,Banking,Enterprise,13979.0,2,220,87,9,4,21.6,4,2,10.7,2.0,1
ACC103924,Corporate Treasury,Starter,447.0,7,3,2,31,7,30.2,2,0,4.3,4.0,0
ACC103925,Insurance,Growth,2616.0,17,42,29,20,5,16.3,4,1,5.9,5.0,1
ACC103926,Insurance,Growth,1880.0,12,30,17,13,7,20.5,3,1,8.0,7.0,0
ACC103927,Asset Mgmt,Enterprise,14213.0,10,271,139,9,3,18.3,0,0,7.4,1.0,0
ACC103928,Corporate Treasury,Starter,638.0,23,8,5,9,3,17.2,4,1,12.3,5.0,1
ACC103929,Banking,Enterprise,9078.0,58,199,144,32,10,40.8,6,0,5.3,10.0,0
ACC103930,Brokerage,Growth,2847.0,12,56,22,14,5,29.1,1,0,6.7,5.0,0
ACC103931,Insurance,Growth,3041.0,14,43,16,8,2,5.1,3,2,13.1,2.0,1
ACC103932,Asset Mgmt,Growth,1914.0,59,34,17,27,10,45.7,5,1,5.2,10.0,0
ACC103933,Insurance,Starter,424.0,12,11,4,17,5,20.2,0,0,7.1,3.0,0
ACC103934,Brokerage,Growth,2338.0,49,42,28,16,5,24.9,3,0,8.2,1.0,0
ACC103935,Banking,Starter,601.0,37,6,4,17,4,18.9,0,0,4.6,5.0,0
ACC103936,Insurance,Starter,498.0,55,13,11,19,9,31.7,0,0,2.2,9.0,0
ACC103937,Insurance,Growth,1955.0,33,25,15,8,4,9.4,2,0,10.6,4.0,0
ACC103938,Brokerage,Growth,2135.0,36,53,35,12,4,13.9,2,2,9.4,5.0,1
ACC103939,Insurance,Starter,490.0,14,6,3,6,2,13.4,4,2,13.4,3.0,1
ACC103940,Corporate Treasury,Starter,362.0,34,12,11,28,8,32.7,4,1,6.3,8.0,0
ACC103941,Corporate Treasury,Starter,539.0,40,12,10,24,6,31.4,3,1,4.2,6.0,1
ACC103942,Brokerage,Starter,358.0,59,11,5,15,6,20.4,6,1,5.2,5.0,0
ACC103943,Asset Mgmt,Growth,2921.0,6,10,8,23,6,29.2,3,0,5.3,5.0,0
ACC103944,Corporate Treasury,Starter,570.0,10,10,8,19,6,24.1,5,2,6.1,6.0,0
ACC103945,Asset Mgmt,Enterprise,14631.0,2,273,110,13,4,20.8,1,1,9.2,2.0,0
ACC103946,Brokerage,Starter,397.0,47,3,2,22,6,27.5,3,0,9.4,5.0,0
ACC103947,Brokerage,Starter,531.0,5,6,3,20,5,20.5,4,0,8.8,3.0,1
ACC103948,Asset Mgmt,Enterprise,14023.0,55,50,20,10,3,15.1,2,0,12.3,3.0,1
ACC103949,Insurance,Starter,505.0,22,4,4,47,11,42.9,2,0,3.9,10.0,0
ACC103950,Brokerage,Growth,1946.0,18,13,5,23,7,32.1,4,3,5.4,5.0,1
ACC103951,Banking,Enterprise,9112.0,58,87,75,45,9,43.7,0,0,1.4,5.0,0
ACC103952,Corporate Treasury,Enterprise,12762.0,43,297,194,35,7,25.8,3,1,7.3,6.0,0
ACC103953,Brokerage,Growth,2496.0,33,32,10,8,3,8.4,1,0,9.5,3.0,1
ACC103954,Brokerage,Starter,629.0,53,14,7,15,3,22.3,3,2,10.9,2.0,0
ACC103955,Banking,Growth,3001.0,45,51,23,2,1,1.1,2,1,10.2,0.0,1
ACC103956,Corporate Treasury,Enterprise,13611.0,38,63,20,22,4,25.1,3,1,11.5,5.0,1
ACC103957,Corporate Treasury,Enterprise,15473.0,19,276,183,38,8,27.0,3,0,8.6,7.0,0
ACC103958,Banking,Starter,558.0,59,10,6,33,11,37.4,2,1,1.4,10.0,0
ACC103959,Corporate Treasury,Starter,378.0,43,13,5,9,3,15.1,5,1,10.0,4.0,1
ACC103960,Corporate Treasury,Starter,373.0,56,11,5,14,3,9.2,6,2,6.0,2.0,0
ACC103961,Brokerage,Starter,595.0,58,9,4,13,5,15.6,0,0,6.5,5.0,0
ACC103962,Banking,Growth,2291.0,33,45,39,37,10,28.5,0,0,2.3,9.0,0
ACC103963,Brokerage,Starter,627.0,22,5,2,19,6,28.7,1,0,5.7,8.0,0
ACC103964,Insurance,Starter,385.0,56,10,6,10,3,15.2,6,2,8.9,2.0,0
ACC103965,Asset Mgmt,Starter,410.0,59,8,3,7,2,13.3,4,2,8.4,0.0,1
ACC103966,Asset Mgmt,Growth,2910.0,8,45,24,8,2,11.2,4,0,10.7,2.0,0
ACC103967,Corporate Treasury,Starter,604.0,38,5,2,10,3,13.7,3,3,6.7,2.0,0
ACC103968,Brokerage,Growth,3051.0,36,21,5,4,1,5.9,4,4,13.1,1.0,1
ACC103969,Asset Mgmt,Starter,380.0,45,5,2,28,6,30.7,1,1,4.7,6.0,0
ACC103970,Brokerage,Enterprise,11149.0,58,184,122,30,7,19.1,2,2,6.0,2.0,0
ACC103971,Corporate Treasury,Starter,544.0,15,6,5,21,6,19.1,5,0,5.8,4.0,0
ACC103972,Banking,Growth,3128.0,58,30,23,23,9,42.5,1,1,6.4,8.0,0
ACC103973,Insurance,Starter,422.0,38,4,3,25,9,35.6,6,0,4.0,7.0,0
ACC103974,Brokerage,Starter,530.0,5,9,9,36,10,28.9,4,0,6.4,10.0,0
ACC103975,Banking,Starter,393.0,31,5,2,5,2,13.5,7,0,11.0,2.0,0
ACC103976,Banking,Starter,574.0,8,10,4,1,0,1.0,4,1,9.9,0.0,1
ACC103977,Banking,Starter,388.0,57,14,6,13,5,29.5,2,2,7.1,3.0,1
ACC103978,Insurance,Growth,3250.0,46,49,35,15,5,27.4,5,2,7.5,6.0,0
ACC103979,Banking,Growth,1888.0,54,14,6,3,1,18.4,3,2,12.7,0.0,1
ACC103980,Brokerage,Starter,556.0,36,12,4,13,3,14.3,2,0,9.6,0.0,0
ACC103981,Banking,Growth,2916.0,24,48,29,33,11,35.7,4,0,2.4,10.0,0
ACC103982,Banking,Growth,2137.0,26,12,11,40,10,34.1,5,0,2.5,10.0,0
ACC103983,Asset Mgmt,Starter,426.0,56,6,3,20,4,17.0,1,0,9.3,3.0,0
ACC103984,Corporate Treasury,Starter,529.0,9,9,8,22,10,40.3,4,0,2.9,8.0,0
ACC103985,Brokerage,Starter,539.0,53,13,7,25,5,13.3,1,0,6.2,6.0,0
ACC103986,Asset Mgmt,Starter,566.0,25,11,6,30,9,33.4,3,1,2.8,4.0,1
ACC103987,Insurance,Growth,2620.0,35,54,48,29,9,30.7,4,0,6.4,9.0,0
ACC103988,Corporate Treasury,Enterprise,9656.0,40,250,73,8,2,8.9,6,2,7.4,2.0,0
ACC103989,Corporate Treasury,Enterprise,15054.0,5,117,97,43,10,45.3,4,0,4.6,10.0,0
ACC103990,Banking,Enterprise,9600.0,9,278,140,22,5,28.2,6,0,7.5,3.0,1
ACC103991,Brokerage,Growth,2598.0,10,42,19,14,5,24.3,5,2,7.0,4.0,1
ACC103992,Brokerage,Starter,626.0,46,9,9,23,9,38.2,6,1,3.1,9.0,0
ACC103993,Corporate Treasury,Starter,624.0,5,3,2,23,8,30.5,4,2,5.3,8.0,0
ACC103994,Insurance,Starter,400.0,37,14,8,20,6,23.8,2,1,6.2,1.0,0
ACC103995,Asset Mgmt,Starter,422.0,7,7,7,31,9,26.3,1,0,3.5,9.0,0
ACC103996,Brokerage,Starter,531.0,46,7,4,17,4,11.0,3,1,11.0,5.0,0
ACC103997,Brokerage,Growth,2256.0,58,33,29,25,8,32.1,2,1,5.1,7.0,0
ACC103998,Insurance,Starter,569.0,25,7,4,12,3,9.5,3,1,9.5,3.0,0
ACC103999,Corporate Treasury,Starter,507.0,13,10,7,26,7,30.8,3,0,4.8,7.0,0
ACC104000,Asset Mgmt,Growth,2149.0,27,22,9,22,5,22.7,1,1,9.5,5.0,0
ACC104001,Corporate Treasury,Starter,473.0,41,9,4,39,8,29.7,1,1,7.9,4.0,0
ACC104002,Banking,Enterprise,13376.0,43,72,38,23,5,19.4,3,2,8.1,3.0,1
ACC104003,Brokerage,Starter,586.0,38,7,2,4,2,14.9,4,0,12.9,4.0,0
ACC104004,Insurance,Growth,2304.0,35,10,5,26,6,28.5,4,1,5.9,5.0,0
ACC104005,Insurance,Starter,381.0,38,3,1,22,4,15.5,1,1,10.1,4.0,1
ACC104006,Banking,Growth,2280.0,13,55,21,11,6,22.4,2,2,6.2,3.0,1
ACC104007,Insurance,Starter,539.0,13,14,6,10,3,13.2,4,2,8.8,3.0,0
ACC104008,Banking,Starter,578.0,55,8,3,15,4,20.0,3,0,11.4,4.0,1
ACC104009,Brokerage,Growth,3069.0,35,41,19,26,8,32.2,4,0,4.9,10.0,0
ACC104010,Corporate Treasury,Starter,639.0,51,7,6,33,7,28.7,1,0,4.0,7.0,0
ACC104011,Insurance,Starter,509.0,37,6,3,9,2,15.4,3,3,6.7,3.0,1
ACC104012,Brokerage,Enterprise,14737.0,27,287,204,16,7,27.5,3,2,6.2,3.0,0
ACC104013,Brokerage,Starter,429.0,34,5,4,10,5,14.9,3,1,5.7,3.0,0
ACC104014,Banking,Growth,2589.0,41,32,8,2,1,14.6,2,2,15.2,4.0,1
ACC104015,Banking,Growth,2559.0,11,13,10,34,7,34.2,3,0,9.4,7.0,1
ACC104016,Asset Mgmt,Starter,581.0,28,3,1,2,1,1.8,1,1,5.1,2.0,1
ACC104017,Banking,Growth,2910.0,43,41,23,21,6,24.4,2,2,10.6,7.0,0
ACC104018,Insurance,Starter,436.0,6,3,2,15,4,23.8,3,0,7.4,2.0,0
ACC104019,Insurance,Growth,3079.0,5,56,36,11,4,18.1,3,3,10.8,4.0,0
ACC104020,Insurance,Starter,617.0,10,11,6,27,11,46.4,6,1,4.7,10.0,0
ACC104021,Banking,Starter,634.0,35,14,7,21,5,26.1,2,0,10.8,4.0,0
ACC104022,Brokerage,Starter,487.0,15,6,4,18,6,25.7,5,1,10.7,3.0,0
ACC104023,Brokerage,Enterprise,15509.0,26,91,47,14,4,29.2,3,0,6.3,6.0,0
ACC104024,Insurance,Growth,2927.0,8,16,9,22,7,33.0,2,1,3.7,6.0,0
ACC104025,Banking,Enterprise,13103.0,15,293,106,12,5,23.6,1,0,9.1,5.0,1
ACC104026,Asset Mgmt,Growth,2398.0,2,44,24,37,12,43.4,3,2,2.4,9.0,0
ACC104027,Corporate Treasury,Growth,3014.0,48,41,22,14,6,23.4,2,1,8.7,4.0,0
ACC104028,Corporate Treasury,Growth,2896.0,28,59,33,14,5,19.4,0,0,7.0,4.0,0
ACC104029,Asset Mgmt,Enterprise,12616.0,11,257,176,27,12,37.9,5,1,4.2,9.0,0
ACC104030,Brokerage,Growth,3246.0,32,16,9,10,3,9.7,4,0,7.1,4.0,0
ACC104031,Brokerage,Starter,425.0,56,3,2,16,6,25.1,5,1,10.7,6.0,0
ACC104032,Insurance,Growth,2713.0,49,24,7,4,2,14.3,1,0,15.6,0.0,0
ACC104033,Asset Mgmt,Growth,2232.0,53,40,21,36,8,34.3,0,0,1.5,5.0,0
ACC104034,Insurance,Starter,487.0,24,3,2,20,6,24.8,7,2,10.4,6.0,0
ACC104035,Banking,Starter,452.0,22,13,12,36,8,41.9,1,0,1.9,8.0,0
ACC104036,Insurance,Starter,450.0,19,9,8,27,6,34.6,2,2,7.9,5.0,1
ACC104037,Banking,Enterprise,11113.0,19,216,164,21,7,24.6,6,0,4.1,5.0,0
ACC104038,Banking,Starter,367.0,55,14,11,22,6,29.3,5,0,7.7,5.0,0
ACC104039,Insurance,Enterprise,8687.0,9,139,38,7,2,4.1,3,2,8.2,1.0,0
ACC104040,Insurance,Growth,2837.0,51,54,17,7,2,14.6,1,1,10.7,2.0,0
ACC104041,Brokerage,Growth,2216.0,55,25,11,21,8,26.3,3,0,4.6,9.0,0
ACC104042,Insurance,Starter,356.0,50,7,4,9,4,15.5,2,0,8.1,5.0,0
ACC104043,Brokerage,Enterprise,8987.0,38,58,36,48,10,41.5,0,0,4.4,10.0,0
ACC104044,Brokerage,Growth,2044.0,51,38,26,17,7,25.2,5,0,3.0,4.0,0
ACC104045,Asset Mgmt,Starter,364.0,2,6,2,27,6,18.7,2,1,8.5,6.0,0
ACC104046,Brokerage,Starter,634.0,49,12,9,30,8,29.4,12,2,4.4,7.0,0
ACC104047,Insurance,Starter,521.0,31,3,3,31,8,28.3,2,2,1.9,5.0,0
ACC104048,Insurance,Starter,468.0,57,10,7,17,6,26.2,1,1,8.6,4.0,0
ACC104049,Banking,Growth,2549.0,6,58,32,19,6,31.7,2,2,5.6,6.0,0
ACC104050,Asset Mgmt,Enterprise,9212.0,55,229,59,5,2,10.4,7,2,10.3,0.0,1
ACC104051,Insurance,Growth,2803.0,34,41,23,32,8,36.4,4,1,6.1,6.0,0
ACC104052,Asset Mgmt,Growth,3204.0,7,40,29,34,8,30.0,1,0,4.9,7.0,0
ACC104053,Insurance,Growth,1946.0,31,57,30,25,7,28.7,5,0,5.9,5.0,0
ACC104054,Banking,Enterprise,9499.0,3,58,52,27,9,42.8,1,0,6.0,9.0,0
ACC104055,Asset Mgmt,Enterprise,12926.0,5,116,116,34,9,34.4,8,2,3.9,9.0,0
ACC104056,Corporate Treasury,Starter,396.0,32,9,5,27,8,37.5,3,0,7.3,5.0,0
ACC104057,Corporate Treasury,Enterprise,9308.0,49,195,71,26,6,21.3,2,0,9.3,4.0,0
ACC104058,Brokerage,Starter,551.0,7,14,6,13,7,28.0,5,2,5.0,7.0,0
ACC104059,Brokerage,Enterprise,12854.0,16,259,178,24,5,17.5,1,1,6.7,5.0,0
ACC104060,Brokerage,Enterprise,9968.0,24,296,97,14,4,19.2,6,1,9.8,0.0,0
ACC104061,Banking,Growth,2985.0,32,20,15,23,7,29.0,3,0,9.6,8.0,0
ACC104062,Corporate Treasury,Starter,382.0,1,7,5,30,10,42.7,2,1,5.7,9.0,0
ACC104063,Asset Mgmt,Growth,2249.0,38,14,9,25,7,26.7,2,0,4.0,6.0,0
ACC104064,Asset Mgmt,Starter,572.0,30,8,5,9,4,16.3,5,1,8.4,2.0,0
ACC104065,Asset Mgmt,Growth,2671.0,57,39,17,13,4,24.5,4,2,7.0,5.0,1
ACC104066,Insurance,Starter,530.0,18,4,3,19,6,20.1,0,0,9.7,6.0,0
ACC104067,Banking,Growth,2779.0,30,24,9,13,5,8.7,2,1,8.8,4.0,0
ACC104068,Insurance,Enterprise,13055.0,5,147,123,20,8,29.3,3,2,3.1,3.0,0
ACC104069,Banking,Starter,612.0,55,6,3,2,0,9.5,2,0,10.8,0.0,0
ACC104070,Insurance,Starter,521.0,50,12,4,15,3,16.3,7,1,7.4,1.0,0
ACC104071,Corporate Treasury,Growth,2352.0,21,40,18,8,3,8.7,5,1,9.1,2.0,1
ACC104072,Banking,Growth,2899.0,28,26,16,12,5,21.9,5,0,9.0,3.0,0
ACC104073,Banking,Starter,428.0,51,9,5,27,8,31.1,5,2,3.8,8.0,1
ACC104074,Brokerage,Starter,578.0,18,6,3,23,5,13.2,7,0,8.2,6.0,0
ACC104075,Corporate Treasury,Growth,2170.0,14,59,21,13,3,13.5,3,1,10.1,2.0,0
ACC104076,Asset Mgmt,Growth,2471.0,15,39,35,40,9,39.0,7,1,0.6,6.0,0
ACC104077,Brokerage,Growth,2859.0,42,57,34,21,5,21.5,2,2,4.1,4.0,1
ACC104078,Asset Mgmt,Starter,538.0,13,14,8,28,7,20.5,4,0,5.3,5.0,0
ACC104079,Brokerage,Growth,1879.0,6,48,26,6,3,23.4,4,0,7.8,5.0,1
ACC104080,Banking,Starter,484.0,10,7,4,9,3,10.6,2,1,10.2,3.0,1
ACC104081,Corporate Treasury,Starter,594.0,59,3,2,48,11,42.8,1,0,2.3,10.0,0
ACC104082,Banking,Growth,3245.0,52,22,10,20,9,39.2,4,0,5.9,5.0,0
ACC104083,Banking,Starter,490.0,57,12,7,17,9,37.1,4,1,5.5,7.0,0
ACC104084,Insurance,Growth,1879.0,17,55,24,3,1,6.0,2,1,13.2,0.0,0
ACC104085,Banking,Enterprise,11037.0,27,85,38,16,4,8.1,1,1,7.9,3.0,0
ACC104086,Insurance,Growth,2485.0,29,45,19,11,5,27.0,2,0,7.5,5.0,0
ACC104087,Asset Mgmt,Growth,1860.0,31,54,34,27,8,25.9,3,0,9.3,4.0,0
ACC104088,Banking,Starter,609.0,2,10,6,13,7,33.0,5,0,4.1,5.0,0
ACC104089,Brokerage,Starter,512.0,36,4,1,1,1,12.8,2,2,12.8,0.0,1
ACC104090,Brokerage,Starter,475.0,3,4,3,19,8,24.3,3,2,7.7,7.0,1
ACC104091,Brokerage,Growth,2346.0,17,37,18,22,5,16.9,3,1,8.4,2.0,1
ACC104092,Banking,Enterprise,8604.0,18,284,149,17,6,24.7,1,1,8.4,6.0,0
ACC104093,Asset Mgmt,Starter,506.0,40,10,6,18,4,23.3,1,1,8.6,4.0,0
ACC104094,Asset Mgmt,Starter,493.0,53,11,11,21,12,41.5,2,0,3.1,10.0,0
ACC104095,Asset Mgmt,Starter,454.0,42,7,6,15,9,35.6,2,0,4.9,5.0,0
ACC104096,Insurance,Growth,2738.0,26,24,11,16,6,23.0,6,0,4.1,5.0,0
ACC104097,Insurance,Growth,2367.0,31,14,13,28,7,32.0,5,0,5.8,6.0,0
ACC104098,Insurance,Growth,2608.0,31,31,13,32,7,24.0,3,1,3.4,6.0,0
ACC104099,Asset Mgmt,Enterprise,14772.0,9,54,32,12,4,16.4,3,0,9.5,4.0,0
ACC104100,Brokerage,Starter,459.0,57,7,5,18,5,16.9,3,2,8.2,3.0,0
ACC104101,Brokerage,Growth,2347.0,55,24,15,16,9,29.2,1,1,6.5,8.0,0
ACC104102,Asset Mgmt,Growth,3049.0,15,47,20,11,7,33.2,1,0,4.0,10.0,0
ACC104103,Asset Mgmt,Starter,457.0,7,4,3,11,6,24.4,0,0,6.9,6.0,0
ACC104104,Insurance,Enterprise,11563.0,10,243,224,23,12,38.7,5,0,2.6,7.0,0
ACC104105,Asset Mgmt,Starter,590.0,38,4,3,31,7,18.9,5,2,10.5,8.0,0
ACC104106,Brokerage,Growth,2638.0,2,49,31,19,5,19.9,2,1,7.6,7.0,0
ACC104107,Insurance,Growth,3151.0,7,50,23,4,1,4.0,2,2,10.1,2.0,1
ACC104108,Banking,Enterprise,11789.0,39,206,139,27,6,20.4,3,0,6.9,7.0,0
ACC104109,Banking,Growth,2469.0,9,40,23,24,6,20.0,1,0,10.6,8.0,0
ACC104110,Banking,Starter,363.0,5,12,6,5,2,11.1,7,1,12.3,2.0,0
ACC104111,Asset Mgmt,Enterprise,9821.0,2,100,57,7,3,9.4,5,0,10.7,4.0,1
ACC104112,Asset Mgmt,Growth,2560.0,42,47,18,13,6,24.6,4,1,6.2,8.0,0
ACC104113,Brokerage,Growth,2031.0,22,11,7,9,5,27.4,2,0,7.1,3.0,0
ACC104114,Brokerage,Growth,2430.0,17,31,17,22,10,34.3,0,0,7.0,10.0,0
ACC104115,Banking,Starter,435.0,38,13,6,1,1,1.8,3,3,10.6,1.0,1
ACC104116,Brokerage,Growth,1781.0,11,31,18,16,4,24.1,3,1,7.5,5.0,0
ACC104117,Insurance,Enterprise,11821.0,31,150,105,25,9,33.0,1,0,1.5,8.0,0
ACC104118,Asset Mgmt,Starter,544.0,29,8,4,6,2,10.4,4,3,7.3,1.0,1
ACC104119,Insurance,Growth,2257.0,40,25,16,28,9,36.5,1,1,7.1,9.0,0
ACC104120,Insurance,Enterprise,13991.0,37,239,154,19,7,29.4,3,0,1.7,6.0,1
ACC104121,Banking,Growth,1969.0,40,35,18,11,5,23.5,5,0,10.7,5.0,0
ACC104122,Brokerage,Enterprise,9057.0,13,246,99,19,5,15.2,3,1,7.0,6.0,0
ACC104123,Banking,Starter,630.0,9,11,4,20,4,15.2,1,1,9.1,4.0,1
ACC104124,Banking,Enterprise,15036.0,32,67,46,28,7,37.1,4,1,8.4,5.0,0
ACC104125,Asset Mgmt,Starter,472.0,4,11,6,51,11,35.8,4,0,1.8,7.0,0
ACC104126,Banking,Growth,2380.0,27,10,10,27,9,36.5,4,2,5.4,7.0,0
ACC104127,Banking,Growth,3027.0,37,49,25,27,6,33.7,5,1,5.0,6.0,0
ACC104128,Asset Mgmt,Growth,2546.0,49,30,21,41,10,41.9,0,0,2.4,9.0,0
ACC104129,Asset Mgmt,Enterprise,9243.0,39,270,135,39,8,33.1,2,1,6.2,6.0,0
ACC104130,Banking,Growth,1922.0,59,14,6,9,3,11.9,5,3,10.1,2.0,0
ACC104131,Brokerage,Growth,1947.0,33,36,31,40,9,32.5,3,1,5.1,7.0,0
ACC104132,Brokerage,Growth,2921.0,27,11,10,27,8,29.9,4,0,8.3,5.0,0
ACC104133,Corporate Treasury,Growth,2653.0,15,43,19,18,6,25.8,2,0,7.1,6.0,0
ACC104134,Insurance,Growth,2200.0,40,20,5,1,0,12.4,1,1,15.0,0.0,1
ACC104135,Brokerage,Starter,399.0,48,14,6,19,6,25.9,5,1,7.0,5.0,0
ACC104136,Asset Mgmt,Growth,1935.0,19,13,9,35,8,27.4,4,0,6.9,8.0,0
ACC104137,Insurance,Enterprise,13738.0,5,54,18,17,3,16.0,2,1,10.6,3.0,0
ACC104138,Banking,Growth,3079.0,1,57,26,29,7,32.2,2,0,4.8,9.0,0
ACC104139,Corporate Treasury,Growth,2547.0,38,59,55,22,9,38.3,3,0,4.5,6.0,0
ACC104140,Banking,Starter,582.0,40,14,10,18,6,23.4,2,1,4.2,3.0,0
ACC104141,Corporate Treasury,Growth,2175.0,8,58,38,27,9,31.0,2,1,4.3,4.0,0
ACC104142,Corporate Treasury,Starter,526.0,2,11,6,15,4,22.9,6,1,9.0,4.0,1
ACC104143,Asset Mgmt,Starter,481.0,39,4,2,8,4,17.6,4,2,9.6,1.0,0
ACC104144,Corporate Treasury,Growth,1882.0,24,57,26,33,9,34.7,2,0,4.6,9.0,0
ACC104145,Asset Mgmt,Starter,496.0,25,7,5,19,6,21.0,1,1,10.7,7.0,1
ACC104146,Asset Mgmt,Starter,604.0,16,13,6,13,5,19.0,5,0,4.2,5.0,1
